cr51e_property,cr51e_unit,cr51e_squarefeet,cr51e_period,cr51e_bedrooms,cr51e_program,cr51e_contractnumber,cr51e_marketrent,cr51e_grossrent,cr51e_contractrent,cr51e_rdbasicrent,cr51e_subsidy,cr51e_tenantrent,cr51e_utilityallowance,cr51e_optionalcharges,cr51e_ttp,cr51e_utilityreimbursement
Rheingold Heights One Associates L.P. (heights1),5J      ,750,As of Date: 12/31/2020,1,Tax Credit,,1404,1052,0,0,784,227,41,0,268,0
Rheingold Heights One Associates L.P. (heights1),6A      ,1000,As of Date: 12/31/2020,2,Tax Credit,,899,1142.56,0,0,0,1049.56,93,0,1142.56,0
Rheingold Heights One Associates L.P. (heights1),6B      ,1000,As of Date: 12/31/2020,2,Tax Credit,,1732,1402,0,0,804,546,52,0,598,0
Rheingold Heights One Associates L.P. (heights1),6C      ,750,As of Date: 12/31/2020,1,Tax Credit,,665.12,786.51,0,0,0,714.51,72,0,786.51,0
Rheingold Heights One Associates L.P. (heights1),6D      ,1250,As of Date: 12/31/2020,3,Tax Credit,,854,1102.31,0,0,0,987.31,115,0,1102.31,0
Rheingold Heights One Associates L.P. (heights1),6E      ,1000,As of Date: 12/31/2020,2,Tax Credit,,899,1142.56,0,0,0,1049.56,93,0,1142.56,0
Rheingold Heights One Associates L.P. (heights1),6F      ,1000,As of Date: 12/31/2020,2,Tax Credit,,899,1142.57,0,0,0,1049.57,93,0,1142.57,0
Rheingold Heights One Associates L.P. (heights1),6G      ,1000,As of Date: 12/31/2020,2,Tax Credit,,1011.67,1011.67,0,0,0,1011.67,0,0,1011.67,0
Rheingold Heights One Associates L.P. (heights1),6H      ,1000,As of Date: 12/31/2020,2,Tax Credit,,939.45,1043.88,0,0,0,1003.88,40,0,1043.88,0
Rheingold Heights One Associates L.P. (heights1),6I      ,750,As of Date: 12/31/2020,1,Tax Credit,,831.92,871.92,0,0,629.92,202,40,0,242,0
Rheingold Heights One Associates L.P. (heights1),6J      ,750,As of Date: 12/31/2020,1,,,984.24,0,0,0,0,0,57,0,0,0
Rheingold Heights One Associates L.P. (heights1),7A      ,0,As of Date: 12/31/2020,2,,,1732,0,0,0,0,0,0,0,0,0
Rheingold Heights One Associates L.P. (heights1),7B      ,1250,As of Date: 12/31/2020,3,Tax Credit,,1039,1932.59,0,0,595,1222.59,115,0,1337.59,0
Rheingold Heights One Associates L.P. (heights1),7C      ,1000,As of Date: 12/31/2020,2,Tax Credit,,1042.21,1156.05,0,0,0,1063.05,93,0,1156.05,0
Rheingold Heights One Associates L.P. (heights1),7D      ,750,As of Date: 12/31/2020,1,Tax Credit,,639.54,723.12,0,0,0,683.12,40,0,723.12,0
Rheingold Heights One Associates L.P. (heights1),7E      ,750,As of Date: 12/31/2020,1,Tax Credit,,665.12,752.38,0,0,0,695.38,57,0,752.38,0
Rheingold Heights One Associates L.P. (heights1),87A-COMM,0,As of Date: 12/31/2020,0,,,0,0,0,0,0,0,0,0,0,0
Rheingold Heights Two Associates L.P. (heights2),1F      ,855,As of Date: 12/31/2020,2,Tax Credit,,1117.92,1226.79,0,0,0,1168.79,58,0,1226.79,0
Rheingold Heights Two Associates L.P. (heights2),1G      ,1032.85,As of Date: 12/31/2020,2,Tax Credit,,1084.9,1142.9,0,0,0,1084.9,58,0,1142.9,0
Rheingold Heights Two Associates L.P. (heights2),1H      ,865,As of Date: 12/31/2020,2,Tax Credit,,1053.1,1161.7,0,0,0,1103.7,58,0,1161.7,0
Rheingold Heights Two Associates L.P. (heights2),1I      ,865,As of Date: 12/31/2020,2,Tax Credit,,933.93,956.62,0,0,0,915.62,41,0,956.62,0
Rheingold Heights Two Associates L.P. (heights2),2A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1421,1479,0,0,1285,134,60,0,194,0
Rheingold Heights Two Associates L.P. (heights2),2B      ,892,As of Date: 12/31/2020,2,Tax Credit,,922.7,945.61,0,0,0,904.61,41,0,945.61,0
Rheingold Heights Two Associates L.P. (heights2),2C      ,1329,As of Date: 12/31/2020,3,Tax Credit,,1888.26,2302,0,0,1163,1065,74,0,1139,0
Rheingold Heights Two Associates L.P. (heights2),2D      ,619,As of Date: 12/31/2020,1,Tax Credit,,936.05,1007.31,0,0,0,935.31,72,0,1007.31,0
Rheingold Heights Two Associates L.P. (heights2),2E      ,830,As of Date: 12/31/2020,2,Tax Credit,,1084.9,1125,0,0,0,1084,41,0,1125,0
Rheingold Heights Two Associates L.P. (heights2),2F      ,855,As of Date: 12/31/2020,2,Tax Credit,,890.25,1023.75,0,0,0,930.75,93,0,1023.75,0
Rheingold Heights Two Associates L.P. (heights2),2G      ,834,As of Date: 12/31/2020,2,Tax Credit,,1112.89,1279.79,0,0,0,1186.79,93,0,1279.79,0
Rheingold Heights Two Associates L.P. (heights2),2H      ,885,As of Date: 12/31/2020,2,Tax Credit,,1074.16,1036,0,0,0,976,60,0,1036,0
Rheingold Heights Two Associates L.P. (heights2),2I      ,601,As of Date: 12/31/2020,1,Tax Credit,,1496,1553,0,0,1183,313,57,0,370,0
Rheingold Heights Two Associates L.P. (heights2),2J      ,689,As of Date: 12/31/2020,1,Tax Credit,,917,917,0,0,0,917,0,0,917,0
Rheingold Heights Two Associates L.P. (heights2),3A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1732,1790,0,0,898,834,58,0,892,0
Rheingold Heights Two Associates L.P. (heights2),3B      ,692,As of Date: 12/31/2020,2,Tax Credit,,976,1150,0,0,0,1109,41,0,1150,0
Rheingold Heights Two Associates L.P. (heights2),3C      ,1329,As of Date: 12/31/2020,3,Tax Credit,,1259.62,1458.26,0,0,0,1343.26,115,0,1458.26,0
Rheingold Heights Two Associates L.P. (heights2),3D      ,619,As of Date: 12/31/2020,1,Tax Credit,,954.04,917,0,0,0,917,0,0,917,0
Rheingold Heights Two Associates L.P. (heights2),3E      ,830,As of Date: 12/31/2020,2,Tax Credit,,803,1090.67,0,0,0,997.67,93,0,1090.67,0
Rheingold Heights Two Associates L.P. (heights2),3F      ,855,As of Date: 12/31/2020,2,Tax Credit,,1084.9,1084,0,0,0,1084,0,0,1084,0
Rheingold Heights Two Associates L.P. (heights2),3G      ,834,As of Date: 12/31/2020,2,Tax Credit,,927.96,956,0,0,0,915,41,0,956,0
Rheingold Heights Two Associates L.P. (heights2),3H      ,865,As of Date: 12/31/2020,2,Tax Credit,,1139.49,1123,0,0,0,1123,0,0,1123,0
Rheingold Heights Two Associates L.P. (heights2),3I      ,601,As of Date: 12/31/2020,1,Tax Credit,,1283,258,0,0,0,218,40,0,258,0
Rheingold Heights Two Associates L.P. (heights2),3J      ,689,As of Date: 12/31/2020,1,Tax Credit,,936.09,1028.48,0,0,780.48,191,57,0,248,0
Rheingold Heights Two Associates L.P. (heights2),4A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1732,1790,0,0,1107,625,58,0,683,0
Rheingold Heights Two Associates L.P. (heights2),4B      ,869,As of Date: 12/31/2020,2,Tax Credit,,1050,1078,0,0,0,1078,0,0,1078,0
Rheingold Heights Two Associates L.P. (heights2),4C      ,1329,As of Date: 12/31/2020,3,Tax Credit,,1075.08,1238.99,0,0,0,1123.99,115,0,1238.99,0
Rheingold Heights Two Associates L.P. (heights2),4D      ,619,As of Date: 12/31/2020,1,Tax Credit,,931,917,0,0,0,917,0,0,917,0
Rheingold Heights Two Associates L.P. (heights2),4E      ,830,As of Date: 12/31/2020,2,Tax Credit,,976,1109,0,0,0,1109,0,0,1109,0
Rheingold Heights Two Associates L.P. (heights2),4F      ,855,As of Date: 12/31/2020,2,Tax Credit,,1150.43,1109,0,0,0,1109,0,0,1109,0
Rheingold Heights Two Associates L.P. (heights2),4G      ,834,As of Date: 12/31/2020,2,Tax Credit,,1100,1141,0,0,0,1100,41,0,1141,0
Rheingold Heights Two Associates L.P. (heights2),4H      ,865,As of Date: 12/31/2020,2,Tax Credit,,1053.1,1189.29,0,0,976.29,155,58,0,213,0
Rheingold Heights Two Associates L.P. (heights2),4I      ,601,As of Date: 12/31/2020,1,Tax Credit,,917,1057.27,0,0,0,985.27,72,0,1057.27,0
Rheingold Heights Two Associates L.P. (heights2),4J      ,601,As of Date: 12/31/2020,1,,,917,0,0,0,0,0,57,0,0,0
Rheingold Heights Two Associates L.P. (heights2),5A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1421,1790,0,0,1135,597,58,0,655,0
Rheingold Heights Two Associates L.P. (heights2),5B      ,865,As of Date: 12/31/2020,2,Tax Credit,,1109,1109,0,0,0,1109,0,41,1150,0
Rheingold Heights Two Associates L.P. (heights2),5C      ,1329,As of Date: 12/31/2020,3,Tax Credit,,1090,1283.46,0,0,0,1208.46,75,0,1283.46,0
Rheingold Heights Two Associates L.P. (heights2),5D      ,619,As of Date: 12/31/2020,1,Tax Credit,,810,1020,0,0,777,203,40,0,243,0
Rheingold Heights Two Associates L.P. (heights2),5E      ,830,As of Date: 12/31/2020,2,Tax Credit,,873.13,974.86,0,0,0,881.86,93,0,974.86,0
Rheingold Heights Two Associates L.P. (heights2),5F      ,855,As of Date: 12/31/2020,2,Tax Credit,,803,954.58,0,0,0,913.58,41,0,954.58,0
Rheingold Heights Two Associates L.P. (heights2),5G      ,834,As of Date: 12/31/2020,2,Tax Credit,,1166,1224,0,0,989,177,58,0,235,0
Rheingold Heights Two Associates L.P. (heights2),5H      ,865,As of Date: 12/31/2020,2,Tax Credit,,1127.88,1275.65,0,0,0,1182.65,93,0,1275.65,0
Rheingold Heights Two Associates L.P. (heights2),5I      ,601,As of Date: 12/31/2020,1,Tax Credit,,771.12,756,0,0,0,756,0,0,756,0
Rheingold Heights Two Associates L.P. (heights2),5J      ,699,As of Date: 12/31/2020,1,Tax Credit,,931,1040.61,0,0,832.61,136,72,0,208,0
Rheingold Heights Two Associates L.P. (heights2),61A-COMM,2850,As of Date: 12/31/2020,0,,,1208.33,0,0,0,0,0,0,0,0,0
Rheingold Heights Two Associates L.P. (heights2),61B-COMM,2057,As of Date: 12/31/2020,0,,,875,0,0,0,0,0,0,0,0,0
Rheingold Heights Two Associates L.P. (heights2),6A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1732,1633.26,0,0,1180,395.26,58,0,453.26,0
Rheingold Heights Two Associates L.P. (heights2),6B      ,892,As of Date: 12/31/2020,2,Tax Credit,,1109,1189.18,0,0,0,1131.18,58,0,1189.18,0
Rheingold Heights Two Associates L.P. (heights2),6C      ,1329,As of Date: 12/31/2020,3,,,0,0,0,0,0,0,0,0,0,0
Rheingold Heights Two Associates L.P. (heights2),6D      ,619,As of Date: 12/31/2020,1,Tax Credit,,1017,1969,0,0,1732,180,57,0,237,0
Rheingold Heights Two Associates L.P. (heights2),6E      ,830,As of Date: 12/31/2020,2,Tax Credit,,1067.69,1209.27,0,0,0,1116.27,93,0,1209.27,0
Rheingold Heights Two Associates L.P. (heights2),6F      ,855,As of Date: 12/31/2020,2,Tax Credit,,976,1109,0,0,0,1109,0,0,1109,0
Rheingold Heights Two Associates L.P. (heights2),6G      ,834,As of Date: 12/31/2020,2,Tax Credit,,1109,1164,0,0,0,1123,41,0,1164,0
Rheingold Heights Two Associates L.P. (heights2),6H      ,863,As of Date: 12/31/2020,2,Tax Credit,,1131.18,1106.76,0,0,0,1046.76,60,0,1106.76,0
Rheingold Heights Two Associates L.P. (heights2),6I      ,601,As of Date: 12/31/2020,1,Tax Credit,,666,825.15,0,0,0,753.15,72,0,825.15,0
Rheingold Heights Two Associates L.P. (heights2),6J      ,699,As of Date: 12/31/2020,1,Tax Credit,,771.12,811,0,0,0,771,40,0,811,0
Rheingold Heights Two Associates L.P. (heights2),7A      ,900,As of Date: 12/31/2020,2,Tax Credit,,1127.88,1088.63,0,0,0,1088.63,0,0,1088.63,0
Rheingold Heights Two Associates L.P. (heights2),7C      ,1494,As of Date: 12/31/2020,4,Tax Credit,,1467,1276.16,0,0,0,1221.16,55,0,1276.16,0
Rheingold Heights Two Associates L.P. (heights2),7H      ,858,As of Date: 12/31/2020,2,Tax Credit,,1082.06,1140.06,0,0,0,1082.06,58,0,1140.06,0
Rheingold Heights Two Associates L.P. (heights2),7I      ,601,As of Date: 12/31/2020,1,Tax Credit,,666,843.97,0,0,0,771.97,72,0,843.97,0
Rheingold Heights Two Associates L.P. (heights2),7J      ,699,As of Date: 12/31/2020,1,Tax Credit,,771.12,811,0,0,461,310,40,0,350,0
"Himrod Street Asscoiates, L.P. (himrodtc)",1B-HOMLE,744,As of Date: 12/31/2020,2,Tax Credit,,1119.14,1129,0,0,0,1068,61,0,1129,0
"Himrod Street Asscoiates, L.P. (himrodtc)",1C-HOMLE,585,As of Date: 12/31/2020,1,Tax Credit,,917,974,0,0,454.7,462.3,57,0,519.3,0
"Himrod Street Asscoiates, L.P. (himrodtc)",1D      ,814,As of Date: 12/31/2020,0,,,0,0,0,0,0,0,0,0,0,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2A-PBV  ,760,As of Date: 12/31/2020,1,Tax Credit,,1496,258,0,0,0,201,57,0,258,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2B-HOMLE,744,As of Date: 12/31/2020,2,Tax Credit,,312,1081.85,0,0,0,1023.85,58,0,1081.85,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2C-HOMLE,585,As of Date: 12/31/2020,1,Tax Credit,,96,1099.54,0,0,879.54,163,57,0,220,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2D-PBV  ,814,As of Date: 12/31/2020,2,Tax Credit,,1732,1790,0,0,1284,448,58,0,506,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2E      ,1313,As of Date: 12/31/2020,3,Tax Credit,,1227,1272.96,0,0,0,1198.96,74,0,1272.96,0
"Himrod Street Asscoiates, L.P. (himrodtc)",2F-HOMLE,857,As of Date: 12/31/2020,2,Tax Credit,,254,1174.22,0,0,1047.22,69,58,0,127,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3A      ,760,As of Date: 12/31/2020,1,Tax Credit,,164,962.78,0,0,723.78,182,57,0,239,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3B      ,744,As of Date: 12/31/2020,2,Tax Credit,,1101,1172.76,0,0,0,1114.76,58,0,1172.76,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3C      ,585,As of Date: 12/31/2020,1,Tax Credit,,809,978.47,0,0,76.07,845.4,57,0,902.4,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3D      ,814,As of Date: 12/31/2020,2,Tax Credit,,380,1152.34,0,0,769.34,325,58,0,383,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3E-PBV  ,1313,As of Date: 12/31/2020,3,Tax Credit,,2228,2302,0,0,2179,49,74,0,123,0
"Himrod Street Asscoiates, L.P. (himrodtc)",3F      ,857,As of Date: 12/31/2020,2,Tax Credit,,980,1147.15,0,0,0,1089.15,58,0,1147.15,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4A-PBV  ,760,As of Date: 12/31/2020,1,Tax Credit,,1496,1553,0,0,1318,178,57,0,235,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4B      ,744,As of Date: 12/31/2020,2,Tax Credit,,980,1192,0,0,0,1134,58,0,1192,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4C      ,585,As of Date: 12/31/2020,1,Tax Credit,,866.06,931.72,0,0,0,874.72,57,0,931.72,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4D-PBV  ,814,As of Date: 12/31/2020,2,Tax Credit,,1732,1790,0,0,916,816,58,0,874,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4E      ,1313,As of Date: 12/31/2020,3,Tax Credit,,1103,1330.34,0,0,0,1256.34,74,0,1330.34,0
"Himrod Street Asscoiates, L.P. (himrodtc)",4F      ,857,As of Date: 12/31/2020,2,Tax Credit,,797,965.78,0,0,0,907.78,58,0,965.78,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5A      ,760,As of Date: 12/31/2020,1,Tax Credit,,745,845.41,0,0,0,845.41,0,0,845.41,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5B      ,744,As of Date: 12/31/2020,2,Tax Credit,,1148.45,1172.76,0,0,0,1114.76,58,0,1172.76,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5C      ,585,As of Date: 12/31/2020,1,Tax Credit,,745,978.46,0,0,0,921.46,57,0,978.46,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5D      ,814,As of Date: 12/31/2020,2,Tax Credit,,1139.49,879.36,0,0,0,879.36,0,0,879.36,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5E-PBV  ,1313,As of Date: 12/31/2020,3,Tax Credit,,2228,2302,0,0,1852,376,74,0,450,0
"Himrod Street Asscoiates, L.P. (himrodtc)",5F      ,857,As of Date: 12/31/2020,2,Tax Credit,,1109,1189.18,0,0,0,1131.18,58,0,1189.18,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6A-PBV  ,760,As of Date: 12/31/2020,1,Tax Credit,,1496,1553,0,0,1312,184,57,0,241,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6B      ,744,As of Date: 12/31/2020,2,,,797,0,0,0,0,0,58,0,0,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6C      ,585,As of Date: 12/31/2020,1,Tax Credit,,919.49,994.87,0,0,0,937.87,57,0,994.87,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6D-PBV  ,814,As of Date: 12/31/2020,2,Tax Credit,,1732,1223,0,0,861,362,0,0,362,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6E      ,1313,As of Date: 12/31/2020,3,Tax Credit,,1103,1327.66,0,0,0,1253.66,74,0,1327.66,0
"Himrod Street Asscoiates, L.P. (himrodtc)",6F      ,857,As of Date: 12/31/2020,2,Tax Credit,,980,1174.22,0,0,0,1116.22,58,0,1174.22,0
Irving Stockholm HDFC (irvstock),22-1L   ,0,As of Date: 12/31/2020,2,,,871.67,952.75,0,0,0,952.75,58,0,0,0
Irving Stockholm HDFC (irvstock),22-1R   ,0,As of Date: 12/31/2020,2,,,709.38,118,0,0,0,118,58,0,0,0
Irving Stockholm HDFC (irvstock),22-2L   ,0,As of Date: 12/31/2020,2,Tax Credit,,981.93,1164,0,0,1013,110,41,0,151,0
Irving Stockholm HDFC (irvstock),22-2R   ,0,As of Date: 12/31/2020,3,,,1076.46,1153.57,0,0,0,1153.57,0,0,0,0
Irving Stockholm HDFC (irvstock),22-3L   ,0,As of Date: 12/31/2020,2,,,812.14,861.83,0,0,0,861.83,58,0,0,0
Irving Stockholm HDFC (irvstock),22-3R   ,0,As of Date: 12/31/2020,3,,,839.82,878.15,0,0,0,878.15,74,0,0,0
Irving Stockholm HDFC (irvstock),22-4L   ,0,As of Date: 12/31/2020,2,,,939.74,456,0,0,0,456,58,0,0,0
Irving Stockholm HDFC (irvstock),22-4R   ,0,As of Date: 12/31/2020,3,,,863.03,880.29,0,0,0,880.29,74,0,0,0
Irving Stockholm HDFC (irvstock),244-1AR ,0,As of Date: 12/31/2020,3,Tax Credit,,1067.14,1393.71,0,0,943.71,376,74,0,450,0
Irving Stockholm HDFC (irvstock),244-2L  ,0,As of Date: 12/31/2020,1,,,714.85,0,0,0,0,0,55,0,0,0
Irving Stockholm HDFC (irvstock),244-2R  ,0,As of Date: 12/31/2020,2,,,685.59,195,0,0,0,195,58,0,0,0
Irving Stockholm HDFC (irvstock),244-3L  ,0,As of Date: 12/31/2020,1,,,1014.54,1108.96,0,0,0,1108.96,55,0,0,0
Irving Stockholm HDFC (irvstock),244-3R  ,0,As of Date: 12/31/2020,2,,,874.35,301,0,0,0,301,58,0,0,0
Irving Stockholm HDFC (irvstock),244-4L  ,0,As of Date: 12/31/2020,1,,,742.41,0,0,0,0,0,55,0,0,0
Irving Stockholm HDFC (irvstock),244-4R  ,0,As of Date: 12/31/2020,2,,,916.81,351,0,0,0,351,58,0,0,0
Irving Stockholm HDFC (irvstock),246-1R  ,0,As of Date: 12/31/2020,3,Tax Credit,,179,0,0,0,0,0,0,0,0,0
Irving Stockholm HDFC (irvstock),246-2L  ,0,As of Date: 12/31/2020,1,,,1110.74,174,0,0,0,174,55,0,0,0
Irving Stockholm HDFC (irvstock),246-2R  ,0,As of Date: 12/31/2020,2,,,705.49,744.97,0,0,0,744.97,58,0,0,0
Irving Stockholm HDFC (irvstock),246-3L  ,0,As of Date: 12/31/2020,1,Tax Credit,,668.55,668.55,0,0,0,668.55,0,0,668.55,0
Irving Stockholm HDFC (irvstock),246-3R  ,0,As of Date: 12/31/2020,2,,,734.7,623,0,0,0,623,58,0,0,0
Irving Stockholm HDFC (irvstock),246-4AR ,0,As of Date: 12/31/2020,1,,,714.77,903.85,0,0,0,903.85,55,0,0,0
Irving Stockholm HDFC (irvstock),246-4BL ,0,As of Date: 12/31/2020,1,,,905.57,970.44,0,0,0,970.44,55,0,0,0
Jefferson SPI HDFC (jeffspi),1A      ,0,As of Date: 12/31/2020,2,HOME,,807.74,846.02,0,0,0,788.02,58,0,846.02,0
Jefferson SPI HDFC (jeffspi),1B      ,0,As of Date: 12/31/2020,3,HOME,,2228,1074.55,0,0,0,999.55,75,0,1074.55,0
Jefferson SPI HDFC (jeffspi),2A      ,0,As of Date: 12/31/2020,3,,,2228,1126,0,0,0,1126,74,0,0,0
Jefferson SPI HDFC (jeffspi),2B      ,0,As of Date: 12/31/2020,3,,,2228,427,0,0,0,427,74,0,0,0
Jefferson SPI HDFC (jeffspi),3A      ,0,As of Date: 12/31/2020,3,HOME,,2228,1391.84,0,0,593.84,724,74,0,798,0
Jefferson SPI HDFC (jeffspi),3B      ,0,As of Date: 12/31/2020,3,HOME,,2228,1729,0,0,0,1655,74,0,1729,0
Jefferson SPI HDFC (jeffspi),4A      ,0,As of Date: 12/31/2020,3,HOME,,1142.75,1219.75,0,0,0,1142.75,77,0,1219.75,0
Jefferson SPI HDFC (jeffspi),4B      ,0,As of Date: 12/31/2020,3,HOME,,1149.26,1249.25,0,0,0,1172.25,77,0,1249.25,0
Knickerbocker Square Associates L.P. (knick1),1A-K    ,939,As of Date: 12/31/2020,2,Tax Credit,,1008.06,1114.5,0,0,677.5,379,58,0,437,0
Knickerbocker Square Associates L.P. (knick1),1B-K    ,893,As of Date: 12/31/2020,2,Tax Credit,,1027.25,1126.24,0,0,882.24,186,58,0,244,0
Knickerbocker Square Associates L.P. (knick1),1C-K    ,1046,As of Date: 12/31/2020,3,,,472,0,0,0,0,0,0,0,0,0
Knickerbocker Square Associates L.P. (knick1),2A      ,906,As of Date: 12/31/2020,2,Tax Credit,,1013,1091.26,0,0,0,1033.26,58,0,1091.26,0
Knickerbocker Square Associates L.P. (knick1),2B-K    ,839,As of Date: 12/31/2020,2,Tax Credit,,1083.8,1124.8,0,0,0,1083.8,41,0,1124.8,0
Knickerbocker Square Associates L.P. (knick1),2C-K    ,1046,As of Date: 12/31/2020,3,Tax Credit,,1244.63,1265.46,0,0,0,1190.46,75,0,1265.46,0
Knickerbocker Square Associates L.P. (knick1),2D      ,775,As of Date: 12/31/2020,2,Tax Credit,,652.95,724,0,0,474,192,58,0,250,0
Knickerbocker Square Associates L.P. (knick1),2E-K    ,1134,As of Date: 12/31/2020,3,Tax Credit,,1181.38,1255.38,0,0,0,1181.38,74,0,1255.38,0
Knickerbocker Square Associates L.P. (knick1),2F-K    ,852,As of Date: 12/31/2020,2,Tax Credit,,764.52,837.81,0,0,0,779.81,58,0,837.81,0
Knickerbocker Square Associates L.P. (knick1),2G      ,933,As of Date: 12/31/2020,2,Tax Credit,,652.95,710.95,0,0,0,652.95,58,0,710.95,0
Knickerbocker Square Associates L.P. (knick1),2H-K    ,870,As of Date: 12/31/2020,2,Tax Credit,,1089.22,1061.3,0,0,0,1019.3,42,0,1061.3,0
Knickerbocker Square Associates L.P. (knick1),3A-K    ,906,As of Date: 12/31/2020,2,Tax Credit,,907.14,1091.29,0,0,0,1033.29,58,0,1091.29,0
Knickerbocker Square Associates L.P. (knick1),3B-K    ,839,As of Date: 12/31/2020,2,Tax Credit,,874.24,1149.4,0,0,0,1091.4,58,0,1149.4,0
Knickerbocker Square Associates L.P. (knick1),3C-K    ,1046,As of Date: 12/31/2020,3,Tax Credit,,748.1,822.1,0,0,0,748.1,74,0,822.1,0
Knickerbocker Square Associates L.P. (knick1),3D-K    ,775,As of Date: 12/31/2020,2,Tax Credit,,947.96,1091.24,0,0,0,1033.24,58,0,1091.24,0
Knickerbocker Square Associates L.P. (knick1),3E-1    ,1134,As of Date: 12/31/2020,3,Tax Credit,,1228.39,1302.39,0,0,0,1228.39,74,0,1302.39,0
Knickerbocker Square Associates L.P. (knick1),3F-K    ,852,As of Date: 12/31/2020,2,Tax Credit,,790.59,864.4,0,0,0,806.4,58,0,864.4,0
Knickerbocker Square Associates L.P. (knick1),3G      ,933,As of Date: 12/31/2020,2,Tax Credit,,652.95,724,0,0,0,666,58,0,724,0
Knickerbocker Square Associates L.P. (knick1),3H-K    ,870,As of Date: 12/31/2020,2,Tax Credit,,1053.05,1111.05,0,0,867.05,186,58,0,244,0
Knickerbocker Square Associates L.P. (knick1),4A-K-DV ,906,As of Date: 12/31/2020,2,Tax Credit,,940.36,1224,0,0,0,1166,58,0,1224,0
Knickerbocker Square Associates L.P. (knick1),4B      ,839,As of Date: 12/31/2020,2,Tax Credit,,955.66,894.32,0,0,0,894.32,0,0,894.32,0
Knickerbocker Square Associates L.P. (knick1),4C-K    ,1046,As of Date: 12/31/2020,3,Tax Credit,,599.74,790.15,0,0,47.72,668.43,74,0,742.43,0
Knickerbocker Square Associates L.P. (knick1),4D-K    ,775,As of Date: 12/31/2020,2,Tax Credit,,565.88,765.03,0,0,0,707.03,58,0,765.03,0
Knickerbocker Square Associates L.P. (knick1),4E-K    ,1134,As of Date: 12/31/2020,3,Tax Credit,,1258.85,1359.02,0,0,0,1284.02,75,0,1359.02,0
Knickerbocker Square Associates L.P. (knick1),4F-K    ,852,As of Date: 12/31/2020,2,Tax Credit,,1069.79,1132.18,0,0,0,1091.18,41,0,1132.18,0
Knickerbocker Square Associates L.P. (knick1),4G-K    ,933,As of Date: 12/31/2020,2,Tax Credit,,647.47,718.41,0,0,0,660.41,58,0,718.41,0
Knickerbocker Square Associates L.P. (knick1),4H-K    ,870,As of Date: 12/31/2020,2,Tax Credit,,1022.22,1100.66,0,0,0,1042.66,58,0,1100.66,0
Knickerbocker Square Associates L.P. (knick1),5A      ,906,As of Date: 12/31/2020,2,Tax Credit,,995.73,1053.73,0,0,655.73,340,58,0,398,0
Knickerbocker Square Associates L.P. (knick1),5B-K    ,839,As of Date: 12/31/2020,2,Tax Credit,,985.87,1091.23,0,0,0,1033.23,58,0,1091.23,0
Knickerbocker Square Associates L.P. (knick1),5C-K-DV ,1046,As of Date: 12/31/2020,3,Tax Credit,,1102.3,1198.34,0,0,925.34,199,74,0,273,0
Knickerbocker Square Associates L.P. (knick1),5D-K    ,775,As of Date: 12/31/2020,2,Tax Credit,,1049.09,1107.09,0,0,784.09,265,58,0,323,0
Knickerbocker Square Associates L.P. (knick1),5E-K-DV ,1134,As of Date: 12/31/2020,3,Tax Credit,,1146.56,226,0,0,0,226,0,0,226,0
Knickerbocker Square Associates L.P. (knick1),5F      ,852,As of Date: 12/31/2020,2,Tax Credit,,1047.31,1105.31,0,0,0,1047.31,58,0,1105.31,0
Knickerbocker Square Associates L.P. (knick1),5G-K    ,933,As of Date: 12/31/2020,2,Tax Credit,,1109,1189.18,0,0,45.18,1086,58,0,1144,0
Knickerbocker Square Associates L.P. (knick1),5H-K    ,870,As of Date: 12/31/2020,2,Tax Credit,,1012.98,1091.24,0,0,126.1,907.14,58,0,965.14,0
