latitude,longitude,n_units
32.83757782,-96.62065887,200
29.91464996,-95.42646027,196
30.0574131,-94.13375854,116
35.18395233,-101.8146591,120
30.08601952,-96.07181549,40
32.38616943,-96.82939911,60
29.84772682,-95.35279846,176
30.57874298,-98.25697327,76
27.71801758,-97.41584015,172
31.9460907,-95.25572968,44
26.11826134,-98.2141571,200
29.98213959,-95.4311142,228
27.53048515,-97.84609985,120
29.65180969,-95.36634064,180
33.39646912,-94.09333038,112
27.91950417,-97.16828156,76
29.61865807,-95.24251556,272
29.80821228,-95.47519684,198
32.70022202,-96.82685852,176
32.46030426,-94.72633362,80
29.85069275,-95.28377533,168
35.24160385,-101.7956696,144
33.65403748,-95.570755,76
30.00661469,-95.4238205,252
30.06770134,-96.01032257,60
32.71434402,-96.86178589,280
32.76813507,-96.65245819,72
29.4702301,-98.5320282,248
29.84031868,-95.38461304,280
32.64598083,-96.86572266,280
31.80562592,-106.2720871,36
29.29418564,-98.47527313,280
29.41416931,-98.4839325,210
33.73531342,-95.5151062,76
26.4003067,-98.99260712,28
32.22592545,-98.19332886,76
32.80727005,-96.67201233,280
32.56860733,-96.80568695,280
32.75832367,-96.74843597,264
29.34112167,-98.62102509,176
30.22574997,-97.73027802,280
30.20586777,-97.73877716,163
29.37686539,-98.4732132,100
29.36565971,-98.5042038,152
30.00206947,-97.86652374,104
29.96603012,-95.47097778,260
32.7118988,-96.69343567,240
29.67302895,-95.33667755,80
29.60062218,-95.28029633,260
32.63227844,-97.35131073,280
33.16126633,-96.62876892,180
32.63385391,-97.37715149,216
29.61300278,-95.45281982,280
30.51612854,-97.84610748,180
29.95678711,-93.9839325,310
29.93066788,-95.31130219,124
29.35150337,-99.15429688,76
26.1105957,-98.21200562,128
26.38448524,-98.83253479,24
28.6880722,-99.82145691,60
32.60442734,-96.8108139,144
32.65011215,-96.8776474,204
31.99787521,-106.6083145,36
30.08724403,-96.07328796,57
29.61853981,-95.5085907,260
33.88131714,-98.49603271,104
30.2044754,-97.75579071,240
29.52346039,-98.56971741,161
29.8492794,-95.40326691,250
32.71740341,-96.69987488,200
33.15879059,-96.65222931,
32.64242935,-97.18338013,224
32.48649216,-99.74591827,64
31.79319763,-94.1947403,26
32.74013138,-96.91532898,264
29.45628357,-98.42649078,200
28.96204376,-95.97173309,64
29.50919342,-98.37743378,208
29.4360714,-98.55365753,72
32.82420731,-97.40730286,186
28.78937531,-96.98360443,116
31.69714737,-106.3468475,112
31.74430847,-106.3057098,160
32.80366898,-98.13430023,72
29.9454155,-93.97389984,200
29.96422577,-95.39907074,228
32.75896072,-96.89326477,200
31.73673248,-106.3503036,150
30.41929817,-95.50050354,176
29.94964218,-93.97850037,202
31.6860199,-106.1673965,36
31.58612442,-97.13732147,100
29.76850319,-95.36781311,34
32.94037628,-97.24260712,250
33.0411911,-97.03581238,218
30.67979431,-96.39505768,140
32.21149063,-95.8356781,36
29.95165062,-93.97364807,256
33.77398682,-96.55551147,100
30.28389359,-97.6724472,240
32.86096573,-97.32308197,280
32.23955154,-101.4946518,64
26.32421494,-98.709198,28
25.92944908,-97.47677612,128
26.16205978,-98.11488342,26
32.41461182,-94.84768677,80
29.68606758,-95.55751801,278
29.8632946,-95.45518494,128
29.64725113,-95.58181763,182
32.17955399,-94.79356384,76
30.11216164,-95.23360443,224
29.93767548,-95.31594849,280
32.71557236,-97.01984406,80
32.74359131,-97.46379852,100
33.57157135,-101.822731,112
29.69353485,-95.37533569,259
29.95050049,-93.97099304,208
32.0169754,-97.0877533,48
32.81827164,-96.87113953,156
33.58397293,-95.91586304,32
28.84851646,-96.99520874,144
32.82198334,-97.0668335,247
29.93188667,-95.40596008,248
29.6795578,-95.15615082,248
31.51986313,-97.08486176,80
34.16025543,-99.30444336,60
32.86270142,-96.98429871,180
26.2075367,-98.35158539,208
27.84667587,-97.56819153,204
32.36323547,-95.34333038,160
32.77880859,-96.85626221,151
30.07569695,-96.00279236,40
29.46619034,-98.60603333,336
32.81070328,-96.66825867,168
27.78530312,-97.65957642,76
32.31914139,-95.33719635,248
32.77333832,-96.67500305,205
32.02054214,-102.0542374,120
29.85409737,-95.25751495,200
31.11610413,-97.68079376,152
29.55251312,-98.57872009,248
30.61035919,-96.29904938,100
32.73173141,-96.64808655,144
27.91607475,-97.16402435,24
29.4963932,-98.3861618,250
29.38071442,-98.40473175,172
30.5800972,-98.25600433,124
29.46956444,-98.57269287,140
29.55464363,-95.33609772,246
31.80059624,-106.2936783,112
29.80649567,-95.21566772,244
29.49954033,-98.62407684,126
29.95632553,-95.55582428,244
28.89776039,-99.11135101,72
29.3662262,-98.44793701,80
32.73065186,-97.01491547,154
29.76845551,-95.25679779,200
30.35827827,-103.6797867,56
33.15636063,-96.80738831,40
30.31881142,-104.0011215,24
31.8792572,-106.4283524,36
30.2618351,-97.72246552,160
30.65532875,-98.44694519,76
29.4288559,-98.5032959,200
29.73822784,-99.08367157,76
30.25624847,-98.86482239,76
29.68563461,-95.36512756,125
31.60672951,-94.63806152,36
25.90312195,-97.50327301,200
26.12965584,-98.18782043,100
29.56264496,-97.97525024,100
31.06629181,-97.46880341,60
33.6020546,-101.8182373,140
32.71066284,-96.61437225,160
29.54672813,-95.13482666,100
28.6630764,-97.38553619,32
29.82592583,-95.34241486,96
33.54170609,-101.9309616,144
32.6477623,-97.26972961,100
32.64883804,-96.53189087,100
32.77514267,-96.73790741,76
33.23583603,-95.89253998,100
31.86654663,-102.3894348,100
31.06386185,-97.33319092,99
26.16982841,-97.91051483,196
29.38814926,-98.49036407,24
33.2142067,-97.11798096,150
30.1399231,-96.40077972,76
34.21321487,-101.7250824,76
32.73526382,-97.33176422,126
29.49522591,-95.11547852,100
29.83773613,-95.36814117,250
32.53634262,-94.93375397,36
25.91790771,-97.48555756,158
26.30216217,-98.16012573,100
31.74590111,-106.2700958,112
31.6474762,-106.1742325,76
29.02005386,-95.4233551,100
29.3983345,-94.94701385,100
32.80344772,-96.71611023,150
26.16503525,-98.03475189,120
30.12580109,-94.11421204,36
32.48835373,-99.74710083,80
31.73506355,-98.98287964,75
28.97550011,-95.36665344,100
30.25897789,-98.87831879,44
29.65129089,-95.35604858,176
26.10611725,-97.30002594,64
28.99642944,-95.96820068,40
29.79002571,-95.8143158,48
32.76576614,-94.35856628,24
28.71391106,-100.4831238,20
32.58071518,-96.30505371,48
27.75984955,-97.4349823,152
36.38551712,-100.7979279,47
33.00746918,-96.74983215,250
32.89523697,-97.26647949,240
29.65547371,-95.11122894,180
29.67528343,-95.57069397,250
32.91377258,-96.63045502,204
29.78981781,-94.98000336,250
29.31854057,-98.50331879,240
29.92621803,-95.49806976,210
30.06400871,-95.43991852,116
29.93429375,-95.58309937,200
32.76251221,-96.65154266,250
32.73337173,-97.06004333,206
32.57922745,-97.32844543,248
29.55736351,-98.61743927,250
29.95668793,-95.26499176,192
33.14115906,-97.05607605,224
27.7563839,-98.1001358,72
30.16254425,-95.50737762,300
32.50236511,-94.71440125,100
26.28619957,-97.80989838,53
26.1883049,-98.11818695,56
29.32644272,-96.09137726,82
26.204813,-98.35198975,160
26.19509506,-98.15122223,86
31.47887611,-100.4621277,160
25.92944908,-97.47677612,80
32.96642685,-97.66894531,40
31.85514069,-106.4272614,36
31.8004818,-95.61462402,75
29.80125999,-95.73086548,174
31.77810669,-97.57380676,40
31.11784363,-99.33695984,16
31.69804764,-98.12783051,18
32.73509979,-96.98677826,200
29.3983326,-98.44809723,252
29.36108971,-98.45024872,252
32.7504425,-96.65670776,150
33.07130051,-96.69566345,240
29.79428673,-95.16202545,250
32.78808212,-96.60423279,352
33.15487289,-96.94624329,176
29.85151291,-95.47306061,250
29.81073761,-95.50339508,418
31.87765121,-106.4184113,310
29.35397339,-98.54174042,252
29.68270874,-95.57440186,256
29.52345276,-95.12060547,236
28.71304512,-96.20732117,56
29.80428696,-94.96434784,240
32.73383713,-97.45540619,330
30.43199921,-97.62065125,208
29.75886536,-95.34844208,200
32.63553238,-97.39185333,216
35.24039459,-101.7956772,120
32.65151215,-96.92324829,224
34.81620026,-102.4033737,32
34.15568542,-99.32073975,44
32.37517166,-97.38392639,156
30.21742439,-97.74372101,70
29.84993744,-95.25718689,108
29.36393929,-98.45587158,176
29.32989311,-98.57279968,212
31.39410782,-103.5044327,44
31.0644474,-97.33990479,102
32.94049454,-94.69799805,24
34.98786545,-101.9399338,76
30.66334534,-97.68634796,180
31.90640831,-106.3872986,152
29.95204353,-95.2954483,250
27.78326225,-97.67792511,44
29.12700653,-98.14015198,70
27.69917297,-97.36439514,151
27.68572998,-97.36710358,110
30.38996124,-97.64666748,248
31.96377182,-94.04284668,32
26.29458809,-98.14594269,80
30.06562805,-95.24411011,193
33.77398682,-96.55551147,76
29.69917107,-98.14819336,100
29.86807823,-95.41623688,250
30.30288315,-95.43185425,160
26.90415001,-99.27335358,28
28.44503212,-99.2388382,76
31.73516655,-98.97934723,60
29.90568733,-95.58872223,236
26.15496063,-98.04567719,76
29.49437904,-98.38415527,196
31.59521294,-106.2737885,76
31.59783173,-94.6679306,36
27.77375984,-97.45290375,124
31.87818336,-106.4246826,200
29.91556358,-93.91284943,200
32.7353363,-97.32419586,168
29.92779922,-93.94403076,84
29.94524384,-96.25112915,40
29.7896595,-95.05056,250
30.09933472,-93.72995758,36
32.81736755,-97.37941742,252
33.18584442,-97.09391022,252
32.63060379,-97.4111557,224
31.4591198,-100.4194107,204
26.18721581,-98.11872864,100
32.77316666,-97.33153534,36
30.62642479,-97.68450165,100
29.37164116,-98.48105621,220
29.40595055,-98.52961731,143
27.80275726,-97.47544861,200
26.16711235,-97.97451019,80
29.92779922,-93.94403076,120
32.70681381,-96.89117432,100
32.7349472,-96.81165314,80
29.87084389,-95.55153656,192
29.79374886,-95.18622589,291
29.94578743,-93.98641205,96
29.35729218,-98.56040192,140
32.44381714,-99.75457764,80
29.8466053,-95.44471741,40
30.56987381,-97.42907715,36
29.49094009,-98.43022919,216
32.34407806,-95.28735352,89
27.80340385,-97.46562958,250
34.80736923,-102.3883591,76
31.36841583,-94.75218964,76
35.19631577,-101.90905,144
30.90425301,-102.8788528,48
32.18117905,-95.86815643,48
26.92118645,-99.27213287,40
32.33706665,-97.41912079,140
31.84362793,-96.79226685,36
29.91463089,-95.42745209,118
32.06933212,-96.4992981,76
32.76669312,-97.17649841,220
33.61196518,-101.8965912,220
30.89966393,-102.9020081,56
29.46882629,-98.60074615,120
32.3539772,-95.30084229,88
30.12081528,-94.15621948,90
29.76621628,-94.97556305,96
29.93062019,-95.31456757,216
29.94795609,-95.54651642,252
26.2960453,-97.94503021,30
32.35902786,-96.10089874,36
32.62730789,-97.34874725,198
30.0676651,-95.61109161,210
30.01840019,-95.28450012,120
29.04398155,-98.58424377,36
29.92498207,-95.59862518,230
29.92806816,-95.59725952,252
30.01487732,-95.36380005,252
32.67053986,-97.34486389,128
31.5686264,-97.13563538,124
30.22484016,-97.69510651,192
29.51354027,-98.30948639,252
31.60652542,-94.6363678,76
33.91601944,-98.4787674,96
29.40620804,-98.5112915,252
35.24778748,-101.8265076,252
30.340765,-94.1601944,80
32.70558929,-97.23778534,146
29.61322784,-95.43395996,150
30.07837486,-97.82200623,176
32.7854538,-96.86402893,180
32.73516846,-97.46968079,168
29.72890854,-95.65434265,232
29.4058342,-94.9477005,240
32.61217499,-97.28875732,96
30.0163269,-95.43812561,216
32.67053223,-97.24132538,196
29.63591576,-95.52849579,108
29.66387177,-95.61123657,210
28.02789688,-97.50404358,48
29.03130341,-95.40868378,48
30.06615639,-94.17528534,150
30.33613586,-95.45711517,220
29.7838726,-95.31330872,166
32.11001968,-96.47725677,60
32.77977753,-96.73786926,150
29.39606667,-94.99551392,252
31.7424736,-106.3851318,94
29.90728188,-97.91137695,252
33.08028412,-96.8628006,145
29.37556839,-95.00079346,141
32.4168129,-94.84666443,76
30.10614777,-95.60573578,54
32.77023697,-97.17024994,144
32.80931091,-98.0923996,80
29.5077343,-98.41096497,229
31.57966614,-106.2695084,80
31.45837021,-100.4176636,120
31.56535339,-106.2440033,80
30.87949181,-102.8875885,48
32.74611282,-96.80049133,130
32.57489395,-97.38052368,52
31.81315422,-106.5292587,100
29.43897438,-98.44410706,194
31.81487083,-106.2475662,172
32.78587341,-96.86315918,180
32.66958618,-97.31174469,252
31.68402863,-106.3232956,60
33.46532822,-94.3097229,40
30.76846313,-98.22257233,20
30.77637672,-98.23152924,40
29.79707527,-95.36071777,144
31.39202881,-97.21283722,32
30.13287735,-94.15901947,120
29.43825912,-98.44553375,194
29.63633919,-95.36797333,81
29.8297081,-95.28466797,128
29.70410728,-96.7743454,24
32.69229507,-96.66732025,55
32.3651886,-96.85383606,80
32.47057343,-98.6812973,50
32.52642059,-97.32744598,68
29.59006691,-96.34427643,50
27.70328331,-97.36974335,70
32.47855759,-99.74898529,80
29.4143734,-98.48260498,245
29.93690872,-93.97325897,126
30.6796627,-96.34916687,80
32.71449661,-97.40835571,72
29.54965019,-95.15943909,159
30.21882248,-97.76672363,238
31.83678246,-102.4069138,112
32.51733398,-96.80865479,116
29.67724609,-95.12295532,188
32.7155571,-97.29966736,100
33.43110275,-94.0684433,124
29.96611786,-95.56362152,118
29.86626053,-95.39797974,172
30.19353294,-95.75298309,80
30.28193855,-97.70797729,150
31.52802467,-96.51415253,28
29.66002274,-95.18674469,159
32.99887848,-96.64229584,170
30.0082798,-95.29124451,159
31.71413231,-106.3255615,104
29.68860245,-95.62381744,144
32.83420563,-96.9469986,168
30.08194923,-93.76441193,24
32.98812485,-96.90682983,180
26.20320129,-98.24356842,36
32.70446014,-100.9085617,80
33.0727272,-96.69348145,90
29.86398506,-95.71092987,129
32.56590652,-94.39258575,72
29.47193527,-98.5753479,172
32.73860168,-96.88680267,160
29.63090706,-95.23885345,140
29.63633919,-95.36797333,49
30.34648895,-95.47039032,192
29.93495178,-95.24029541,90
32.70785522,-97.2381134,92
29.55833626,-95.34482574,126
29.47500801,-98.35961914,144
30.00607681,-95.44438171,182
31.30823517,-94.74835205,80
28.71842575,-100.4693832,64
30.57987022,-97.86257172,192
32.80158997,-97.42541504,140
29.35791969,-94.97180939,96
32.89826202,-97.27282715,140
29.37528419,-95.09046936,72
30.04508972,-94.12660217,128
29.95054245,-95.5372467,116
32.99371719,-96.97887421,120
33.60555267,-101.8208313,102
32.75105286,-96.65670013,74
31.52766609,-97.11629486,112
27.75768471,-97.41818237,128
31.78881264,-97.10069275,44
29.86362839,-95.45627594,150
29.40795708,-98.49743652,252
27.76698685,-97.44589996,100
25.92048836,-97.44418335,86
30.09489441,-93.78054047,76
32.36103821,-96.08712769,40
30.95731354,-95.91791534,36
29.47914886,-98.55210114,237
29.81758118,-95.4156189,118
30.2891674,-97.69826508,201
29.73820305,-95.35353851,70
29.46209908,-98.56667328,252
29.73395538,-95.38455963,192
30.12314224,-94.13909149,150
35.67664719,-101.3865509,48
29.61130142,-95.19678497,153
33.12207794,-95.62180328,80
33.60172653,-96.64264679,156
32.31821442,-95.48835754,44
30.57766533,-98.27697754,80
32.7733078,-97.30619812,36
31.59810638,-106.2691345,145
32.3864975,-95.30175018,120
31.68809509,-96.47285461,80
29.56616974,-98.25391388,176
32.78031921,-97.72698212,80
29.80641556,-95.75232697,120
31.35163879,-94.76531219,80
27.46933746,-99.46191406,128
31.3161087,-94.77818298,80
31.31957817,-94.777565,80
32.92192459,-96.61071777,144
33.95029449,-98.50405884,36
29.70465851,-95.6150589,130
31.96313286,-102.1490555,96
31.10468674,-97.36370087,92
29.66206932,-95.43947601,100
29.60255814,-95.3104248,152
27.80340385,-97.46562958,96
25.9033699,-97.47687531,148
29.27365875,-94.8459549,256
27.51777077,-97.86960602,60
30.15717316,-94.01676941,80
32.78125763,-96.7954483,107
26.06953621,-97.21920013,73
32.66996384,-96.78804016,112
30.14184761,-93.76229858,70
32.68693542,-97.11274719,234
32.735569,-96.75373077,116
32.73720169,-96.7542038,207
29.68471718,-95.51330566,140
29.54745865,-95.76806641,80
33.21589279,-97.09088898,126
28.39981461,-97.74513245,54
33.18911743,-96.60316467,100
29.81910324,-95.45671844,148
32.21621704,-101.4895325,76
32.33308411,-96.1174469,80
28.93041039,-98.55532837,52
31.88737488,-102.3850784,136
27.6518631,-97.29371643,62
30.48664665,-95.00287628,48
33.66316605,-95.45474243,24
31.57973671,-106.2694321,80
26.16894531,-97.82764435,80
32.74138641,-97.31124115,54
29.43263435,-98.50822449,140
32.7569313,-96.4316864,80
29.69628906,-95.35175323,160
31.89442825,-106.5878525,172
25.93458748,-97.43293762,100
29.36145401,-98.53623962,114
29.74007797,-95.35923767,70
29.36525154,-98.48145294,145
29.34407043,-100.8628693,48
29.65281868,-95.35785675,144
32.45521927,-100.3920822,80
30.5763855,-98.27850342,80
35.11893463,-101.9043808,132
29.72152519,-95.56130219,153
32.58018875,-96.30545807,68
29.74662971,-94.94872284,36
30.44542694,-97.66976929,184
28.6751442,-99.1780014,46
30.15298653,-94.1764679,140
32.85092163,-97.11702728,104
31.11364937,-97.90582275,96
32.75740814,-96.87850189,130
30.66427994,-96.98962402,80
30.28888893,-94.23612976,80
30.59995461,-97.41601563,75
29.43932533,-95.10055542,180
33.13975906,-96.81226349,150
35.91682053,-100.3763657,64
30.01717949,-97.87294006,94
34.07039261,-98.54740906,80
31.97504425,-102.0647583,96
30.10978127,-97.3312912,36
33.4279747,-94.07293701,122
30.62043762,-97.69273376,136
32.8561058,-97.31689453,172
33.53291321,-101.9521637,152
30.18697929,-95.45822144,130
32.47454834,-96.99088287,92
32.40027237,-99.77186584,120
32.71497345,-97.30124664,168
29.40337372,-100.9064713,80
31.57530403,-106.2227478,76
29.97309494,-98.8988266,48
32.70931625,-102.6412277,60
30.34860992,-97.68637085,228
33.110569,-95.62641907,80
31.34395027,-94.72264862,70
26.18507767,-97.73432922,56
32.48271942,-99.68806458,84
27.77607155,-97.42127228,60
31.04669952,-98.17539978,58
33.84383011,-98.46170807,64
30.72322464,-95.55453491,41
31.30672455,-95.46633148,70
35.87807083,-101.9690094,64
29.4373703,-98.44766998,208
28.97158432,-95.36447144,108
30.17943192,-96.95568848,35
